scenario,day,negative,positive,recovered,inpatient,died,total,unallocated
0,0,521,0,0,0,0,521,0
0,1,521,0,0,0,0,521,0
0,2,521,0,0,0,0,521,0
0,3,521,0,0,0,0,521,0
0,4,521,0,0,0,0,521,0
0,5,521,0,0,0,0,521,0
0,6,521,0,0,0,0,521,0
0,7,521,0,0,0,0,521,0
0,8,521,0,0,0,0,521,0
0,9,521,0,0,0,0,521,0
0,10,521,0,0,0,0,521,0
0,11,521,0,0,0,0,521,0
0,12,521,0,0,0,0,521,0
0,13,521,0,0,0,0,521,0
0,14,521,0,0,0,0,521,0
0,15,521,0,0,0,0,521,0
0,16,521,0,0,0,0,521,0
0,17,521,0,0,0,0,521,0
0,18,520,1,0,0,0,521,0
0,19,520,1,0,0,0,521,0
0,20,520,1,0,0,0,521,0
0,21,520,1,0,0,0,521,0
0,22,520,1,0,0,0,521,0
0,23,520,1,0,0,0,521,0
0,24,520,1,0,0,0,521,0
0,25,519,2,0,0,0,521,0
0,26,519,2,0,0,0,521,0
0,27,519,2,0,0,0,521,0
0,28,519,2,0,0,0,521,0
0,29,517,4,0,0,0,521,0
0,30,513,8,0,0,0,521,0
0,31,512,8,1,0,0,521,0
0,32,509,11,1,0,0,521,0
0,33,508,11,1,1,0,521,0
0,34,505,12,2,2,0,521,0
0,35,501,15,2,3,0,521,0
0,36,498,15,2,6,0,521,0
0,37,491,22,2,6,0,521,0
0,38,489,21,2,9,0,521,0
0,39,484,22,3,12,0,521,0
0,40,481,23,3,14,0,521,0
0,41,478,24,3,16,0,521,0
0,42,474,25,4,17,1,521,0
0,43,470,25,5,19,2,521,0
0,44,465,27,5,22,2,521,0
0,45,458,31,8,22,2,521,0
0,46,454,33,9,23,2,521,0
0,47,441,43,13,22,2,521,0
0,48,432,49,18,19,3,521,0
0,49,425,52,22,19,3,521,0
0,50,414,56,25,23,3,521,0
0,51,399,66,27,26,3,521,0
0,52,387,72,31,27,4,521,0
0,53,371,81,33,32,4,521,0
0,54,360,80,38,38,5,521,0
0,55,348,86,40,41,6,521,0
0,56,341,86,43,44,7,521,0
0,57,328,89,49,46,9,521,0
0,58,318,87,55,52,9,521,0
0,59,308,79,62,62,10,521,0
0,60,291,85,68,66,11,521,0
0,61,279,88,76,67,11,521,0
0,62,270,88,82,70,11,521,0
0,63,262,83,86,78,12,521,0
0,64,251,81,99,76,14,521,0
0,65,247,72,116,72,14,521,0
0,66,232,79,125,70,15,521,0
0,67,224,77,137,67,16,521,0
0,68,216,74,146,67,18,521,0
0,69,204,78,159,61,19,521,0
0,70,200,71,168,62,20,521,0
0,71,189,76,178,57,21,521,0
0,72,183,74,186,54,24,521,0
0,73,174,71,195,56,25,521,0
0,74,169,65,211,48,28,521,0
0,75,164,58,222,47,30,521,0
0,76,157,55,227,52,30,521,0
0,77,151,52,235,52,31,521,0
0,78,141,51,244,50,35,521,0
0,79,138,47,253,47,36,521,0
0,80,135,46,259,44,37,521,0
0,81,128,46,268,41,38,521,0
0,82,126,42,276,39,38,521,0
0,83,124,36,283,39,39,521,0
0,84,122,31,288,40,40,521,0
0,85,120,25,295,41,40,521,0
0,86,116,22,301,42,40,521,0
0,87,115,21,304,39,42,521,0
0,88,112,17,311,39,42,521,0
0,89,110,16,315,38,42,521,0
0,90,109,14,318,37,43,521,0
0,91,109,11,324,32,45,521,0
0,92,109,9,328,30,45,521,0
0,93,109,6,332,28,46,521,0
0,94,108,5,337,25,46,521,0
0,95,107,6,342,19,47,521,0
0,96,106,6,344,18,47,521,0
0,97,105,7,345,17,47,521,0
0,98,104,7,349,14,47,521,0
0,99,104,7,351,12,47,521,0
0,100,102,6,354,12,47,521,0
0,101,102,5,356,10,48,521,0
0,102,102,4,359,6,50,521,0
0,103,102,3,359,7,50,521,0
0,104,102,2,360,6,51,521,0
0,105,102,2,361,5,51,521,0
0,106,102,1,362,5,51,521,0
0,107,102,1,362,5,51,521,0
0,108,102,0,364,4,51,521,0
0,109,102,0,364,3,52,521,0
0,110,102,0,364,2,53,521,0
0,111,102,0,364,1,54,521,0
0,112,102,0,364,1,54,521,0
0,113,102,0,364,1,54,521,0
0,114,102,0,364,1,54,521,0
0,115,102,0,365,0,54,521,0
0,116,102,0,365,0,54,521,0
0,117,102,0,365,0,54,521,0
0,118,102,0,365,0,54,521,0
0,119,102,0,365,0,54,521,0
0,120,102,0,365,0,54,521,0
0,121,102,0,365,0,54,521,0
0,122,102,0,365,0,54,521,0
0,123,102,0,365,0,54,521,0
0,124,102,0,365,0,54,521,0
0,125,102,0,365,0,54,521,0
0,126,102,0,365,0,54,521,0
0,127,102,0,365,0,54,521,0
0,128,102,0,365,0,54,521,0
0,129,102,0,365,0,54,521,0
0,130,102,0,365,0,54,521,0
0,131,102,0,365,0,54,521,0
0,132,102,0,365,0,54,521,0
0,133,102,0,365,0,54,521,0
0,134,102,0,365,0,54,521,0
0,135,102,0,365,0,54,521,0
0,136,102,0,365,0,54,521,0
0,137,102,0,365,0,54,521,0
0,138,102,0,365,0,54,521,0
0,139,102,0,365,0,54,521,0
0,140,102,0,365,0,54,521,0
0,141,102,0,365,0,54,521,0
0,142,102,0,365,0,54,521,0
0,143,102,0,365,0,54,521,0
0,144,102,0,365,0,54,521,0
0,145,102,0,365,0,54,521,0
0,146,102,0,365,0,54,521,0
0,147,102,0,365,0,54,521,0
0,148,102,0,365,0,54,521,0
0,149,102,0,365,0,54,521,0
1,0,521,0,0,0,0,521,0
1,1,521,0,0,0,0,521,0
1,2,521,0,0,0,0,521,0
1,3,521,0,0,0,0,521,0
1,4,521,0,0,0,0,521,0
1,5,521,0,0,0,0,521,0
1,6,521,0,0,0,0,521,0
1,7,521,0,0,0,0,521,0
1,8,521,0,0,0,0,521,0
1,9,521,0,0,0,0,521,0
1,10,521,0,0,0,0,521,0
1,11,521,0,0,0,0,521,0
1,12,521,0,0,0,0,521,0
1,13,521,0,0,0,0,521,0
1,14,521,0,0,0,0,521,0
1,15,521,0,0,0,0,521,0
1,16,521,0,0,0,0,521,0
1,17,521,0,0,0,0,521,0
1,18,520,1,0,0,0,521,0
1,19,520,1,0,0,0,521,0
1,20,520,1,0,0,0,521,0
1,21,520,1,0,0,0,521,0
1,22,520,1,0,0,0,521,0
1,23,520,1,0,0,0,521,0
1,24,520,1,0,0,0,521,0
1,25,519,1,0,1,0,521,0
1,26,519,1,0,1,0,521,0
1,27,519,1,0,1,0,521,0
1,28,519,1,0,1,0,521,0
1,29,517,2,0,2,0,521,0
1,30,513,6,0,2,0,521,0
1,31,512,7,0,2,0,521,0
1,32,509,10,0,2,0,521,0
1,33,508,11,0,2,0,521,0
1,34,505,11,1,4,0,521,0
1,35,501,15,1,4,0,521,0
1,36,498,17,2,4,0,521,0
1,37,492,22,2,5,0,521,0
1,38,490,23,2,6,0,521,0
1,39,485,27,2,7,0,521,0
1,40,482,29,3,7,0,521,0
1,41,479,28,4,10,0,521,0
1,42,475,28,8,10,0,521,0
1,43,471,27,10,13,0,521,0
1,44,466,28,12,15,0,521,0
1,45,459,32,13,14,3,521,0
1,46,455,36,14,13,3,521,0
1,47,442,44,16,16,3,521,0
1,48,434,43,21,20,3,521,0
1,49,427,48,22,21,3,521,0
1,50,417,52,24,24,4,521,0
1,51,402,61,26,28,4,521,0
1,52,390,64,30,33,4,521,0
1,53,374,72,33,38,4,521,0
1,54,363,75,35,44,4,521,0
1,55,351,82,40,42,6,521,0
1,56,344,81,45,44,7,521,0
1,57,331,86,50,46,8,521,0
1,58,321,78,56,57,9,521,0
1,59,311,78,60,61,11,521,0
1,60,294,87,67,61,12,521,0
1,61,282,90,72,65,12,521,0
1,62,273,90,75,70,13,521,0
1,63,265,85,86,72,13,521,0
1,64,254,86,97,69,15,521,0
1,65,250,77,104,75,15,521,0
1,66,235,78,114,77,17,521,0
1,67,227,73,127,73,21,521,0
1,68,219,72,140,68,22,521,0
1,69,207,71,153,67,23,521,0
1,70,203,65,164,63,26,521,0
1,71,193,68,171,62,27,521,0
1,72,187,62,181,64,27,521,0
1,73,178,60,190,64,29,521,0
1,74,173,58,200,59,31,521,0
1,75,168,55,207,60,31,521,0
1,76,161,49,214,64,33,521,0
1,77,156,50,221,60,34,521,0
1,78,146,51,231,58,35,521,0
1,79,143,43,240,56,39,521,0
1,80,140,42,246,52,41,521,0
1,81,134,36,253,55,43,521,0
1,82,132,32,264,50,43,521,0
1,83,130,28,271,48,44,521,0
1,84,128,24,275,47,47,521,0
1,85,127,23,278,44,49,521,0
1,86,123,21,283,45,49,521,0
1,87,122,20,290,40,49,521,0
1,88,119,19,297,36,50,521,0
1,89,117,17,301,35,51,521,0
1,90,116,16,304,33,52,521,0
1,91,116,15,311,26,53,521,0
1,92,116,14,315,23,53,521,0
1,93,116,10,321,21,53,521,0
1,94,115,10,329,13,54,521,0
1,95,114,10,334,9,54,521,0
1,96,113,9,334,11,54,521,0
1,97,112,8,336,11,54,521,0
1,98,111,6,339,11,54,521,0
1,99,111,6,340,9,55,521,0
1,100,109,5,344,8,55,521,0
1,101,109,5,344,8,55,521,0
1,102,109,5,344,7,56,521,0
1,103,109,5,346,5,56,521,0
1,104,109,5,347,4,56,521,0
1,105,109,5,348,3,56,521,0
1,106,109,3,350,3,56,521,0
1,107,109,2,351,3,56,521,0
1,108,109,1,351,3,57,521,0
1,109,109,0,352,3,57,521,0
1,110,109,0,353,2,57,521,0
1,111,109,0,353,2,57,521,0
1,112,109,0,354,1,57,521,0
1,113,109,0,354,1,57,521,0
1,114,109,0,354,1,57,521,0
1,115,109,0,354,1,57,521,0
1,116,109,0,354,1,57,521,0
1,117,109,0,354,1,57,521,0
1,118,109,0,354,1,57,521,0
1,119,109,0,355,0,57,521,0
1,120,109,0,355,0,57,521,0
1,121,109,0,355,0,57,521,0
1,122,109,0,355,0,57,521,0
1,123,109,0,355,0,57,521,0
1,124,109,0,355,0,57,521,0
1,125,109,0,355,0,57,521,0
1,126,109,0,355,0,57,521,0
1,127,109,0,355,0,57,521,0
1,128,109,0,355,0,57,521,0
1,129,109,0,355,0,57,521,0
1,130,109,0,355,0,57,521,0
1,131,109,0,355,0,57,521,0
1,132,109,0,355,0,57,521,0
1,133,109,0,355,0,57,521,0
1,134,109,0,355,0,57,521,0
1,135,109,0,355,0,57,521,0
1,136,109,0,355,0,57,521,0
1,137,109,0,355,0,57,521,0
1,138,109,0,355,0,57,521,0
1,139,109,0,355,0,57,521,0
1,140,109,0,355,0,57,521,0
1,141,109,0,355,0,57,521,0
1,142,109,0,355,0,57,521,0
1,143,109,0,355,0,57,521,0
1,144,109,0,355,0,57,521,0
1,145,109,0,355,0,57,521,0
1,146,109,0,355,0,57,521,0
1,147,109,0,355,0,57,521,0
1,148,109,0,355,0,57,521,0
1,149,109,0,355,0,57,521,0
2,0,521,0,0,0,0,521,0
2,1,521,0,0,0,0,521,0
2,2,521,0,0,0,0,521,0
2,3,521,0,0,0,0,521,0
2,4,521,0,0,0,0,521,0
2,5,521,0,0,0,0,521,0
2,6,521,0,0,0,0,521,0
2,7,521,0,0,0,0,521,0
2,8,521,0,0,0,0,521,0
2,9,521,0,0,0,0,521,0
2,10,521,0,0,0,0,521,0
2,11,521,0,0,0,0,521,0
2,12,521,0,0,0,0,521,0
2,13,521,0,0,0,0,521,0
2,14,521,0,0,0,0,521,0
2,15,521,0,0,0,0,521,0
2,16,521,0,0,0,0,521,0
2,17,521,0,0,0,0,521,0
2,18,520,1,0,0,0,521,0
2,19,520,1,0,0,0,521,0
2,20,520,1,0,0,0,521,0
2,21,520,1,0,0,0,521,0
2,22,520,0,0,1,0,521,0
2,23,520,0,0,1,0,521,0
2,24,520,0,0,1,0,521,0
2,25,519,1,0,1,0,521,0
2,26,519,1,0,1,0,521,0
2,27,519,1,0,1,0,521,0
2,28,518,2,0,1,0,521,0
2,29,516,4,0,1,0,521,0
2,30,512,8,0,1,0,521,0
2,31,511,9,1,0,0,521,0
2,32,508,12,1,0,0,521,0
2,33,507,12,1,1,0,521,0
2,34,503,14,2,2,0,521,0
2,35,499,18,2,2,0,521,0
2,36,496,21,2,2,0,521,0
2,37,489,27,2,3,0,521,0
2,38,487,25,4,5,0,521,0
2,39,481,28,4,8,0,521,0
2,40,478,28,6,9,0,521,0
2,41,475,27,7,12,0,521,0
2,42,470,29,7,15,0,521,0
2,43,466,29,10,16,0,521,0
2,44,461,31,11,17,1,521,0
2,45,453,37,13,17,1,521,0
2,46,449,37,14,20,1,521,0
2,47,436,44,17,22,2,521,0
2,48,427,47,24,21,2,521,0
2,49,420,48,26,25,2,521,0
2,50,409,50,29,30,3,521,0
2,51,394,60,32,32,3,521,0
2,52,382,68,33,35,3,521,0
2,53,366,74,38,39,4,521,0
2,54,354,82,40,41,4,521,0
2,55,341,83,43,48,6,521,0
2,56,332,81,44,58,6,521,0
2,57,319,87,51,58,6,521,0
2,58,307,88,56,64,6,521,0
2,59,297,88,63,67,6,521,0
2,60,278,95,74,67,7,521,0
2,61,266,94,80,71,10,521,0
2,62,256,95,88,71,11,521,0
2,63,248,88,97,75,13,521,0
2,64,237,84,109,76,15,521,0
2,65,233,73,117,81,17,521,0
2,66,218,69,127,85,22,521,0
2,67,210,70,134,82,25,521,0
2,68,202,74,139,78,28,521,0
2,69,190,75,150,76,30,521,0
2,70,186,67,160,76,32,521,0
2,71,174,71,172,71,33,521,0
2,72,168,67,181,70,35,521,0
2,73,157,71,190,63,40,521,0
2,74,151,73,197,58,42,521,0
2,75,145,65,214,54,43,521,0
2,76,138,61,226,52,44,521,0
2,77,132,57,235,53,44,521,0
2,78,121,59,244,51,46,521,0
2,79,118,54,248,54,47,521,0
2,80,114,52,253,53,49,521,0
2,81,107,50,262,53,49,521,0
2,82,104,44,273,51,49,521,0
2,83,101,39,282,47,52,521,0
2,84,98,32,291,46,54,521,0
2,85,96,28,299,44,54,521,0
2,86,92,29,307,38,55,521,0
2,87,91,25,314,36,55,521,0
2,88,88,25,319,33,56,521,0
2,89,86,20,324,34,57,521,0
2,90,85,15,331,32,58,521,0
2,91,85,9,335,33,59,521,0
2,92,85,8,337,30,61,521,0
2,93,85,6,342,26,62,521,0
2,94,84,7,344,24,62,521,0
2,95,83,7,347,22,62,521,0
2,96,82,8,350,19,62,521,0
2,97,81,8,353,17,62,521,0
2,98,80,6,355,17,63,521,0
2,99,80,3,359,16,63,521,0
2,100,78,5,361,14,63,521,0
2,101,78,5,365,9,64,521,0
2,102,78,4,368,7,64,521,0
2,103,78,3,369,7,64,521,0
2,104,78,3,372,4,64,521,0
2,105,78,3,372,4,64,521,0
2,106,78,3,372,4,64,521,0
2,107,78,1,372,5,65,521,0
2,108,78,1,372,5,65,521,0
2,109,78,1,372,5,65,521,0
2,110,78,1,373,4,65,521,0
2,111,78,1,374,3,65,521,0
2,112,78,0,375,3,65,521,0
2,113,78,0,377,1,65,521,0
2,114,78,0,377,1,65,521,0
2,115,78,0,377,1,65,521,0
2,116,78,0,378,0,65,521,0
2,117,78,0,378,0,65,521,0
2,118,78,0,378,0,65,521,0
2,119,78,0,378,0,65,521,0
2,120,78,0,378,0,65,521,0
2,121,78,0,378,0,65,521,0
2,122,78,0,378,0,65,521,0
2,123,78,0,378,0,65,521,0
2,124,78,0,378,0,65,521,0
2,125,78,0,378,0,65,521,0
2,126,78,0,378,0,65,521,0
2,127,78,0,378,0,65,521,0
2,128,78,0,378,0,65,521,0
2,129,78,0,378,0,65,521,0
2,130,78,0,378,0,65,521,0
2,131,78,0,378,0,65,521,0
2,132,78,0,378,0,65,521,0
2,133,78,0,378,0,65,521,0
2,134,78,0,378,0,65,521,0
2,135,78,0,378,0,65,521,0
2,136,78,0,378,0,65,521,0
2,137,78,0,378,0,65,521,0
2,138,78,0,378,0,65,521,0
2,139,78,0,378,0,65,521,0
2,140,78,0,378,0,65,521,0
2,141,78,0,378,0,65,521,0
2,142,78,0,378,0,65,521,0
2,143,78,0,378,0,65,521,0
2,144,78,0,378,0,65,521,0
2,145,78,0,378,0,65,521,0
2,146,78,0,378,0,65,521,0
2,147,78,0,378,0,65,521,0
2,148,78,0,378,0,65,521,0
2,149,78,0,378,0,65,521,0
3,0,521,0,0,0,0,521,0
3,1,521,0,0,0,0,521,0
3,2,521,0,0,0,0,521,0
3,3,521,0,0,0,0,521,0
3,4,521,0,0,0,0,521,0
3,5,521,0,0,0,0,521,0
3,6,521,0,0,0,0,521,0
3,7,521,0,0,0,0,521,0
3,8,521,0,0,0,0,521,0
3,9,521,0,0,0,0,521,0
3,10,521,0,0,0,0,521,0
3,11,521,0,0,0,0,521,0
3,12,521,0,0,0,0,521,0
3,13,521,0,0,0,0,521,0
3,14,521,0,0,0,0,521,0
3,15,521,0,0,0,0,521,0
3,16,521,0,0,0,0,521,0
3,17,521,0,0,0,0,521,0
3,18,520,1,0,0,0,521,0
3,19,520,1,0,0,0,521,0
3,20,520,1,0,0,0,521,0
3,21,520,1,0,0,0,521,0
3,22,520,1,0,0,0,521,0
3,23,520,0,0,1,0,521,0
3,24,520,0,0,1,0,521,0
3,25,519,1,0,1,0,521,0
3,26,519,1,0,1,0,521,0
3,27,519,1,0,1,0,521,0
3,28,519,1,0,1,0,521,0
3,29,517,3,0,1,0,521,0
3,30,513,7,0,1,0,521,0
3,31,512,8,0,1,0,521,0
3,32,509,11,0,0,1,521,0
3,33,508,12,0,0,1,521,0
3,34,505,14,0,1,1,521,0
3,35,501,18,0,1,1,521,0
3,36,498,19,0,3,1,521,0
3,37,492,23,0,5,1,521,0
3,38,490,21,2,7,1,521,0
3,39,485,23,3,9,1,521,0
3,40,482,25,4,9,1,521,0
3,41,479,26,5,10,1,521,0
3,42,475,27,5,13,1,521,0
3,43,471,26,7,16,1,521,0
3,44,466,28,7,18,2,521,0
3,45,459,34,9,17,2,521,0
3,46,455,34,14,15,3,521,0
3,47,442,44,17,15,3,521,0
3,48,435,44,19,19,4,521,0
3,49,428,47,20,21,5,521,0
3,50,419,49,23,25,5,521,0
3,51,405,59,27,25,5,521,0
3,52,395,62,30,29,5,521,0
3,53,379,70,32,34,6,521,0
3,54,368,73,36,35,9,521,0
3,55,356,80,40,35,10,521,0
3,56,349,77,40,45,10,521,0
3,57,336,76,47,50,12,521,0
3,58,326,78,53,52,12,521,0
3,59,318,73,57,59,14,521,0
3,60,301,82,61,61,16,521,0
3,61,289,85,66,64,17,521,0
3,62,280,83,73,67,18,521,0
3,63,272,81,81,66,21,521,0
3,64,261,76,92,71,21,521,0
3,65,258,73,102,65,23,521,0
3,66,243,76,115,63,24,521,0
3,67,235,70,122,67,27,521,0
3,68,227,68,129,70,27,521,0
3,69,215,72,137,66,31,521,0
3,70,211,67,144,68,31,521,0
3,71,201,71,154,62,33,521,0
3,72,195,66,169,58,33,521,0
3,73,186,64,181,57,33,521,0
3,74,181,60,187,57,36,521,0
3,75,176,60,198,50,37,521,0
3,76,169,53,204,56,39,521,0
3,77,164,52,212,51,42,521,0
3,78,155,51,216,57,42,521,0
3,79,152,45,228,53,43,521,0
3,80,149,44,236,49,43,521,0
3,81,143,42,245,46,45,521,0
3,82,141,36,255,43,46,521,0
3,83,139,31,260,45,46,521,0
3,84,137,28,266,43,47,521,0
3,85,136,17,275,46,47,521,0
3,86,132,20,281,41,47,521,0
3,87,131,19,286,37,48,521,0
3,88,128,17,292,36,48,521,0
3,89,126,15,297,33,50,521,0
3,90,125,15,298,33,50,521,0
3,91,125,14,304,27,51,521,0
3,92,125,9,309,26,52,521,0
3,93,125,6,315,22,53,521,0
3,94,124,7,319,17,54,521,0
3,95,123,5,321,18,54,521,0
3,96,122,6,325,14,54,521,0
3,97,121,6,325,14,55,521,0
3,98,120,7,327,12,55,521,0
3,99,120,5,330,11,55,521,0
3,100,118,7,330,11,55,521,0
3,101,118,7,331,10,55,521,0
3,102,118,5,333,10,55,521,0
3,103,118,5,334,9,55,521,0
3,104,118,4,335,8,56,521,0
3,105,118,3,336,8,56,521,0
3,106,118,3,336,8,56,521,0
3,107,118,3,336,7,57,521,0
3,108,118,1,337,5,60,521,0
3,109,118,1,337,5,60,521,0
3,110,118,1,337,5,60,521,0
3,111,118,1,338,4,60,521,0
3,112,118,0,339,3,61,521,0
3,113,118,0,340,1,62,521,0
3,114,118,0,340,1,62,521,0
3,115,118,0,340,1,62,521,0
3,116,118,0,340,1,62,521,0
3,117,118,0,340,1,62,521,0
3,118,118,0,340,0,63,521,0
3,119,118,0,340,0,63,521,0
3,120,118,0,340,0,63,521,0
3,121,118,0,340,0,63,521,0
3,122,118,0,340,0,63,521,0
3,123,118,0,340,0,63,521,0
3,124,118,0,340,0,63,521,0
3,125,118,0,340,0,63,521,0
3,126,118,0,340,0,63,521,0
3,127,118,0,340,0,63,521,0
3,128,118,0,340,0,63,521,0
3,129,118,0,340,0,63,521,0
3,130,118,0,340,0,63,521,0
3,131,118,0,340,0,63,521,0
3,132,118,0,340,0,63,521,0
3,133,118,0,340,0,63,521,0
3,134,118,0,340,0,63,521,0
3,135,118,0,340,0,63,521,0
3,136,118,0,340,0,63,521,0
3,137,118,0,340,0,63,521,0
3,138,118,0,340,0,63,521,0
3,139,118,0,340,0,63,521,0
3,140,118,0,340,0,63,521,0
3,141,118,0,340,0,63,521,0
3,142,118,0,340,0,63,521,0
3,143,118,0,340,0,63,521,0
3,144,118,0,340,0,63,521,0
3,145,118,0,340,0,63,521,0
3,146,118,0,340,0,63,521,0
3,147,118,0,340,0,63,521,0
3,148,118,0,340,0,63,521,0
3,149,118,0,340,0,63,521,0
4,0,521,0,0,0,0,521,0
4,1,521,0,0,0,0,521,0
4,2,521,0,0,0,0,521,0
4,3,521,0,0,0,0,521,0
4,4,521,0,0,0,0,521,0
4,5,521,0,0,0,0,521,0
4,6,521,0,0,0,0,521,0
4,7,521,0,0,0,0,521,0
4,8,521,0,0,0,0,521,0
4,9,521,0,0,0,0,521,0
4,10,521,0,0,0,0,521,0
4,11,521,0,0,0,0,521,0
4,12,521,0,0,0,0,521,0
4,13,521,0,0,0,0,521,0
4,14,521,0,0,0,0,521,0
4,15,521,0,0,0,0,521,0
4,16,521,0,0,0,0,521,0
4,17,521,0,0,0,0,521,0
4,18,520,1,0,0,0,521,0
4,19,520,1,0,0,0,521,0
4,20,520,1,0,0,0,521,0
4,21,520,1,0,0,0,521,0
4,22,520,1,0,0,0,521,0
4,23,520,1,0,0,0,521,0
4,24,520,0,0,1,0,521,0
4,25,519,1,0,1,0,521,0
4,26,519,1,0,1,0,521,0
4,27,519,1,0,1,0,521,0
4,28,519,1,0,1,0,521,0
4,29,517,3,0,1,0,521,0
4,30,513,6,0,2,0,521,0
4,31,512,7,0,2,0,521,0
4,32,509,10,0,2,0,521,0
4,33,508,11,1,1,0,521,0
4,34,505,12,1,3,0,521,0
4,35,501,14,1,5,0,521,0
4,36,498,16,1,6,0,521,0
4,37,492,22,1,6,0,521,0
4,38,490,22,2,7,0,521,0
4,39,485,26,3,7,0,521,0
4,40,482,27,4,8,0,521,0
4,41,479,27,6,9,0,521,0
4,42,475,26,8,12,0,521,0
4,43,471,28,8,14,0,521,0
4,44,466,30,9,16,0,521,0
4,45,459,35,12,15,0,521,0
4,46,455,34,14,17,1,521,0
4,47,442,42,18,17,2,521,0
4,48,434,47,21,17,2,521,0
4,49,427,46,24,21,3,521,0
4,50,418,49,27,23,4,521,0
4,51,403,60,28,26,4,521,0
4,52,393,65,32,25,6,521,0
4,53,377,72,33,32,7,521,0
4,54,366,77,36,35,7,521,0
4,55,354,78,40,41,8,521,0
4,56,347,77,44,44,9,521,0
4,57,334,81,46,51,9,521,0
4,58,324,84,53,50,10,521,0
4,59,316,77,58,59,11,521,0
4,60,299,82,66,63,11,521,0
4,61,287,83,71,68,12,521,0
4,62,278,82,78,71,12,521,0
4,63,270,75,90,74,12,521,0
4,64,259,77,98,73,14,521,0
4,65,256,70,105,76,14,521,0
4,66,241,72,117,75,16,521,0
4,67,233,69,130,72,17,521,0
4,68,225,67,136,73,20,521,0
4,69,213,76,144,68,20,521,0
4,70,209,68,152,68,24,521,0
4,71,199,71,160,63,28,521,0
4,72,193,68,170,58,32,521,0
4,73,184,66,181,56,34,521,0
4,74,179,62,188,55,37,521,0
4,75,174,59,199,50,39,521,0
4,76,167,56,206,52,40,521,0
4,77,162,54,215,50,40,521,0
4,78,152,55,227,45,42,521,0
4,79,149,47,236,47,42,521,0
4,80,146,40,244,47,44,521,0
4,81,140,41,250,45,45,521,0
4,82,138,30,258,46,49,521,0
4,83,136,30,262,44,49,521,0
4,84,134,27,265,45,50,521,0
4,85,133,21,272,43,52,521,0
4,86,129,22,274,43,53,521,0
4,87,128,17,281,40,55,521,0
4,88,125,15,287,38,56,521,0
4,89,123,14,292,34,58,521,0
4,90,122,13,297,31,58,521,0
4,91,122,11,300,28,60,521,0
4,92,122,10,304,25,60,521,0
4,93,122,8,307,23,61,521,0
4,94,121,8,313,18,61,521,0
4,95,120,6,319,15,61,521,0
4,96,119,5,323,12,62,521,0
4,97,118,6,323,12,62,521,0
4,98,117,6,326,10,62,521,0
4,99,117,5,327,9,63,521,0
4,100,115,6,329,8,63,521,0
4,101,115,5,331,7,63,521,0
4,102,115,5,333,5,63,521,0
4,103,115,5,335,3,63,521,0
4,104,115,5,335,3,63,521,0
4,105,115,5,335,3,63,521,0
4,106,115,4,337,2,63,521,0
4,107,115,3,338,2,63,521,0
4,108,115,2,340,1,63,521,0
4,109,115,2,340,1,63,521,0
4,110,115,2,341,0,63,521,0
4,111,115,2,341,0,63,521,0
4,112,115,1,342,0,63,521,0
4,113,115,0,343,0,63,521,0
4,114,115,0,343,0,63,521,0
4,115,115,0,343,0,63,521,0
4,116,115,0,343,0,63,521,0
4,117,115,0,343,0,63,521,0
4,118,115,0,343,0,63,521,0
4,119,115,0,343,0,63,521,0
4,120,115,0,343,0,63,521,0
4,121,115,0,343,0,63,521,0
4,122,115,0,343,0,63,521,0
4,123,115,0,343,0,63,521,0
4,124,115,0,343,0,63,521,0
4,125,115,0,343,0,63,521,0
4,126,115,0,343,0,63,521,0
4,127,115,0,343,0,63,521,0
4,128,115,0,343,0,63,521,0
4,129,115,0,343,0,63,521,0
4,130,115,0,343,0,63,521,0
4,131,115,0,343,0,63,521,0
4,132,115,0,343,0,63,521,0
4,133,115,0,343,0,63,521,0
4,134,115,0,343,0,63,521,0
4,135,115,0,343,0,63,521,0
4,136,115,0,343,0,63,521,0
4,137,115,0,343,0,63,521,0
4,138,115,0,343,0,63,521,0
4,139,115,0,343,0,63,521,0
4,140,115,0,343,0,63,521,0
4,141,115,0,343,0,63,521,0
4,142,115,0,343,0,63,521,0
4,143,115,0,343,0,63,521,0
4,144,115,0,343,0,63,521,0
4,145,115,0,343,0,63,521,0
4,146,115,0,343,0,63,521,0
4,147,115,0,343,0,63,521,0
4,148,115,0,343,0,63,521,0
4,149,115,0,343,0,63,521,0
5,0,521,0,0,0,0,521,0
5,1,521,0,0,0,0,521,0
5,2,521,0,0,0,0,521,0
5,3,521,0,0,0,0,521,0
5,4,521,0,0,0,0,521,0
5,5,521,0,0,0,0,521,0
5,6,521,0,0,0,0,521,0
5,7,521,0,0,0,0,521,0
5,8,521,0,0,0,0,521,0
5,9,521,0,0,0,0,521,0
5,10,521,0,0,0,0,521,0
5,11,521,0,0,0,0,521,0
5,12,521,0,0,0,0,521,0
5,13,521,0,0,0,0,521,0
5,14,521,0,0,0,0,521,0
5,15,521,0,0,0,0,521,0
5,16,521,0,0,0,0,521,0
5,17,521,0,0,0,0,521,0
5,18,520,1,0,0,0,521,0
5,19,520,1,0,0,0,521,0
5,20,520,1,0,0,0,521,0
5,21,520,1,0,0,0,521,0
5,22,520,1,0,0,0,521,0
5,23,520,1,0,0,0,521,0
5,24,520,1,0,0,0,521,0
5,25,519,2,0,0,0,521,0
