scenario,day,negative,positive,recovered,inpatient,died,total,unallocated
20,11,521,0,0,0,0,521,0
20,12,521,0,0,0,0,521,0
20,13,521,0,0,0,0,521,0
20,14,521,0,0,0,0,521,0
20,15,521,0,0,0,0,521,0
20,16,521,0,0,0,0,521,0
20,17,520,1,0,0,0,521,0
20,18,520,1,0,0,0,521,0
20,19,520,1,0,0,0,521,0
20,20,520,1,0,0,0,521,0
20,21,520,1,0,0,0,521,0
20,22,520,0,0,1,0,521,0
20,23,520,0,0,1,0,521,0
20,24,520,0,0,1,0,521,0
20,25,520,0,0,1,0,521,0
20,26,518,2,0,1,0,521,0
20,27,516,4,0,1,0,521,0
20,28,516,4,0,1,0,521,0
20,29,513,7,0,1,0,521,0
20,30,512,6,0,3,0,521,0
20,31,511,7,0,3,0,521,0
20,32,508,10,1,2,0,521,0
20,33,504,14,1,2,0,521,0
20,34,501,15,2,2,1,521,0
20,35,498,16,2,4,1,521,0
20,36,495,18,2,5,1,521,0
20,37,488,23,3,6,1,521,0
20,38,486,24,3,7,1,521,0
20,39,484,26,3,7,1,521,0
20,40,478,31,3,7,2,521,0
20,41,473,34,5,7,2,521,0
20,42,465,34,10,10,2,521,0
20,43,458,36,12,12,3,521,0
20,44,450,40,14,13,4,521,0
20,45,444,43,15,14,5,521,0
20,46,437,43,15,21,5,521,0
20,47,431,42,19,24,5,521,0
20,48,420,46,21,29,5,521,0
20,49,410,50,22,33,6,521,0
20,50,400,55,26,34,6,521,0
20,51,388,60,28,39,6,521,0
20,52,377,62,35,41,6,521,0
20,53,371,61,39,44,6,521,0
20,54,359,59,43,54,6,521,0
20,55,343,72,47,52,7,521,0
20,56,332,76,54,52,7,521,0
20,57,320,79,58,56,8,521,0
20,58,308,81,67,56,9,521,0
20,59,295,82,74,59,11,521,0
20,60,289,83,76,62,11,521,0
20,61,274,82,85,68,12,521,0
20,62,260,92,91,66,12,521,0
20,63,248,92,104,64,13,521,0
20,64,236,94,116,62,13,521,0
20,65,223,95,126,62,15,521,0
20,66,216,88,140,62,15,521,0
20,67,207,85,150,63,16,521,0
20,68,199,85,158,62,17,521,0
20,69,188,78,171,64,20,521,0
20,70,176,76,181,66,22,521,0
20,71,171,69,187,69,25,521,0
20,72,166,63,201,66,25,521,0
20,73,164,56,209,67,25,521,0
20,74,161,48,218,68,26,521,0
20,75,153,48,230,60,30,521,0
20,76,148,45,239,58,31,521,0
20,77,145,41,241,61,33,521,0
20,78,138,44,250,54,35,521,0
20,79,131,47,256,51,36,521,0
20,80,126,46,271,39,39,521,0
20,81,123,40,277,38,43,521,0
20,82,120,35,282,40,44,521,0
20,83,116,34,288,37,46,521,0
20,84,110,36,291,37,47,521,0
20,85,109,32,296,33,51,521,0
20,86,106,29,303,32,51,521,0
20,87,105,23,310,32,51,521,0
20,88,104,21,314,31,51,521,0
20,89,100,21,320,26,54,521,0
20,90,97,20,324,25,55,521,0
20,91,97,20,330,19,55,521,0
20,92,96,18,332,20,55,521,0
20,93,94,15,337,19,56,521,0
20,94,92,16,339,17,57,521,0
20,95,90,17,341,16,57,521,0
20,96,89,16,344,14,58,521,0
20,97,88,16,347,12,58,521,0
20,98,88,11,351,13,58,521,0
20,99,88,8,354,12,59,521,0
20,100,86,7,356,13,59,521,0
20,101,85,6,358,13,59,521,0
20,102,85,4,360,13,59,521,0
20,103,85,4,361,12,59,521,0
20,104,85,3,361,12,60,521,0
20,105,85,3,361,12,60,521,0
20,106,85,3,365,8,60,521,0
20,107,85,3,366,7,60,521,0
20,108,85,3,367,6,60,521,0
20,109,85,3,367,6,60,521,0
20,110,85,2,368,5,61,521,0
20,111,85,1,370,3,62,521,0
20,112,85,1,370,3,62,521,0
20,113,85,0,372,2,62,521,0
20,114,85,0,374,0,62,521,0
20,115,85,0,374,0,62,521,0
20,116,85,0,374,0,62,521,0
20,117,85,0,374,0,62,521,0
20,118,85,0,374,0,62,521,0
20,119,85,0,374,0,62,521,0
20,120,85,0,374,0,62,521,0
20,121,85,0,374,0,62,521,0
20,122,85,0,374,0,62,521,0
20,123,85,0,374,0,62,521,0
20,124,85,0,374,0,62,521,0
20,125,85,0,374,0,62,521,0
20,126,85,0,374,0,62,521,0
20,127,85,0,374,0,62,521,0
20,128,85,0,374,0,62,521,0
20,129,85,0,374,0,62,521,0
20,130,85,0,374,0,62,521,0
20,131,85,0,374,0,62,521,0
20,132,85,0,374,0,62,521,0
20,133,85,0,374,0,62,521,0
20,134,85,0,374,0,62,521,0
20,135,85,0,374,0,62,521,0
20,136,85,0,374,0,62,521,0
20,137,85,0,374,0,62,521,0
20,138,85,0,374,0,62,521,0
20,139,85,0,374,0,62,521,0
20,140,85,0,374,0,62,521,0
20,141,85,0,374,0,62,521,0
20,142,85,0,374,0,62,521,0
20,143,85,0,374,0,62,521,0
20,144,85,0,374,0,62,521,0
20,145,85,0,374,0,62,521,0
20,146,85,0,374,0,62,521,0
20,147,85,0,374,0,62,521,0
20,148,85,0,374,0,62,521,0
20,149,85,0,374,0,62,521,0
21,0,521,0,0,0,0,521,0
21,1,521,0,0,0,0,521,0
21,2,521,0,0,0,0,521,0
21,3,521,0,0,0,0,521,0
21,4,521,0,0,0,0,521,0
21,5,521,0,0,0,0,521,0
21,6,521,0,0,0,0,521,0
21,7,521,0,0,0,0,521,0
21,8,521,0,0,0,0,521,0
21,9,521,0,0,0,0,521,0
21,10,521,0,0,0,0,521,0
21,11,521,0,0,0,0,521,0
21,12,521,0,0,0,0,521,0
21,13,521,0,0,0,0,521,0
21,14,521,0,0,0,0,521,0
21,15,521,0,0,0,0,521,0
21,16,521,0,0,0,0,521,0
21,17,520,1,0,0,0,521,0
21,18,520,1,0,0,0,521,0
21,19,520,1,0,0,0,521,0
21,20,520,1,0,0,0,521,0
21,21,520,1,0,0,0,521,0
21,22,520,1,0,0,0,521,0
21,23,520,1,0,0,0,521,0
21,24,520,0,1,0,0,521,0
21,25,520,0,1,0,0,521,0
21,26,518,2,1,0,0,521,0
21,27,516,4,1,0,0,521,0
21,28,516,4,1,0,0,521,0
21,29,514,6,1,0,0,521,0
21,30,513,6,1,1,0,521,0
21,31,512,5,1,3,0,521,0
21,32,509,8,1,3,0,521,0
21,33,506,10,1,4,0,521,0
21,34,503,13,1,4,0,521,0
21,35,501,14,1,5,0,521,0
21,36,498,16,1,6,0,521,0
21,37,491,22,2,6,0,521,0
21,38,490,21,2,8,0,521,0
21,39,488,20,2,11,0,521,0
21,40,482,24,2,13,0,521,0
21,41,478,25,4,14,0,521,0
21,42,471,32,6,12,0,521,0
21,43,464,35,9,13,0,521,0
21,44,458,36,9,17,1,521,0
21,45,455,34,11,18,3,521,0
21,46,448,40,12,17,4,521,0
21,47,442,41,14,20,4,521,0
21,48,431,48,18,20,4,521,0
21,49,423,51,19,24,4,521,0
21,50,413,56,22,24,6,521,0
21,51,401,64,25,25,6,521,0
21,52,391,63,30,29,8,521,0
21,53,387,63,32,30,9,521,0
21,54,375,67,37,33,9,521,0
21,55,360,69,42,40,10,521,0
21,56,350,67,45,47,12,521,0
21,57,340,70,50,49,12,521,0
21,58,329,73,56,51,12,521,0
21,59,317,76,62,53,13,521,0
21,60,312,70,63,63,13,521,0
21,61,299,72,72,64,14,521,0
21,62,287,71,84,65,14,521,0
21,63,277,73,91,63,17,521,0
21,64,266,75,96,65,19,521,0
21,65,254,78,106,62,21,521,0
21,66,247,79,111,62,22,521,0
21,67,240,75,124,59,23,521,0
21,68,233,71,133,58,26,521,0
21,69,224,66,149,55,27,521,0
21,70,213,70,155,54,29,521,0
21,71,208,65,165,51,32,521,0
21,72,204,58,172,55,32,521,0
21,73,202,50,180,56,33,521,0
21,74,199,44,185,59,34,521,0
21,75,191,38,194,63,35,521,0
21,76,186,36,204,60,35,521,0
21,77,184,34,211,53,39,521,0
21,78,177,33,218,50,43,521,0
21,79,170,39,223,46,43,521,0
21,80,165,38,228,47,43,521,0
21,81,162,36,232,48,43,521,0
21,82,160,30,243,43,45,521,0
21,83,156,31,250,38,46,521,0
21,84,151,31,257,35,47,521,0
21,85,150,30,260,34,47,521,0
21,86,148,28,267,31,47,521,0
21,87,147,25,271,29,49,521,0
21,88,146,22,275,28,50,521,0
21,89,142,21,280,26,52,521,0
21,90,140,17,286,25,53,521,0
21,91,140,14,291,22,54,521,0
21,92,139,13,294,21,54,521,0
21,93,137,12,297,21,54,521,0
21,94,135,10,298,23,55,521,0
21,95,133,10,305,17,56,521,0
21,96,132,10,307,16,56,521,0
21,97,132,9,310,14,56,521,0
21,98,132,9,312,12,56,521,0
21,99,132,9,312,12,56,521,0
21,100,130,10,314,11,56,521,0
21,101,130,9,315,10,57,521,0
21,102,130,6,319,9,57,521,0
21,103,130,6,321,7,57,521,0
21,104,130,4,322,6,59,521,0
21,105,130,3,322,6,60,521,0
21,106,130,3,323,4,61,521,0
21,107,130,3,323,4,61,521,0
21,108,130,2,324,3,62,521,0
21,109,130,0,327,2,62,521,0
21,110,130,0,327,1,63,521,0
21,111,130,0,327,1,63,521,0
21,112,130,0,327,1,63,521,0
21,113,130,0,328,0,63,521,0
21,114,130,0,328,0,63,521,0
21,115,130,0,328,0,63,521,0
21,116,130,0,328,0,63,521,0
21,117,130,0,328,0,63,521,0
21,118,130,0,328,0,63,521,0
21,119,130,0,328,0,63,521,0
21,120,130,0,328,0,63,521,0
21,121,130,0,328,0,63,521,0
21,122,130,0,328,0,63,521,0
21,123,130,0,328,0,63,521,0
21,124,130,0,328,0,63,521,0
21,125,130,0,328,0,63,521,0
21,126,130,0,328,0,63,521,0
21,127,130,0,328,0,63,521,0
21,128,130,0,328,0,63,521,0
21,129,130,0,328,0,63,521,0
21,130,130,0,328,0,63,521,0
21,131,130,0,328,0,63,521,0
21,132,130,0,328,0,63,521,0
21,133,130,0,328,0,63,521,0
21,134,130,0,328,0,63,521,0
21,135,130,0,328,0,63,521,0
21,136,130,0,328,0,63,521,0
21,137,130,0,328,0,63,521,0
21,138,130,0,328,0,63,521,0
21,139,130,0,328,0,63,521,0
21,140,130,0,328,0,63,521,0
21,141,130,0,328,0,63,521,0
21,142,130,0,328,0,63,521,0
21,143,130,0,328,0,63,521,0
21,144,130,0,328,0,63,521,0
21,145,130,0,328,0,63,521,0
21,146,130,0,328,0,63,521,0
21,147,130,0,328,0,63,521,0
21,148,130,0,328,0,63,521,0
21,149,130,0,328,0,63,521,0
22,0,521,0,0,0,0,521,0
22,1,521,0,0,0,0,521,0
22,2,521,0,0,0,0,521,0
22,3,521,0,0,0,0,521,0
22,4,521,0,0,0,0,521,0
22,5,521,0,0,0,0,521,0
22,6,521,0,0,0,0,521,0
22,7,521,0,0,0,0,521,0
22,8,521,0,0,0,0,521,0
22,9,521,0,0,0,0,521,0
22,10,521,0,0,0,0,521,0
22,11,521,0,0,0,0,521,0
22,12,521,0,0,0,0,521,0
22,13,521,0,0,0,0,521,0
22,14,521,0,0,0,0,521,0
22,15,521,0,0,0,0,521,0
22,16,521,0,0,0,0,521,0
22,17,520,1,0,0,0,521,0
22,18,520,1,0,0,0,521,0
22,19,520,1,0,0,0,521,0
22,20,520,1,0,0,0,521,0
22,21,520,0,0,1,0,521,0
22,22,520,0,0,1,0,521,0
22,23,520,0,0,1,0,521,0
22,24,520,0,0,1,0,521,0
22,25,520,0,0,1,0,521,0
22,26,518,2,0,1,0,521,0
22,27,516,4,0,1,0,521,0
22,28,516,4,1,0,0,521,0
22,29,514,6,1,0,0,521,0
22,30,513,6,1,1,0,521,0
22,31,512,5,1,3,0,521,0
22,32,509,7,1,4,0,521,0
22,33,505,10,1,5,0,521,0
22,34,502,13,1,5,0,521,0
22,35,500,14,1,6,0,521,0
22,36,497,17,1,6,0,521,0
22,37,490,21,1,9,0,521,0
22,38,488,21,1,10,1,521,0
22,39,486,22,1,11,1,521,0
22,40,480,24,1,14,2,521,0
22,41,475,27,1,16,2,521,0
22,42,468,32,4,15,2,521,0
22,43,461,32,6,18,4,521,0
22,44,454,39,6,18,4,521,0
22,45,449,41,10,17,4,521,0
22,46,442,42,12,21,4,521,0
22,47,436,47,12,22,4,521,0
22,48,425,56,13,23,4,521,0
22,49,415,59,20,23,4,521,0
22,50,405,60,26,26,4,521,0
22,51,393,66,27,30,5,521,0
22,52,382,71,31,32,5,521,0
22,53,378,67,35,36,5,521,0
22,54,366,68,42,39,6,521,0
22,55,351,73,49,41,7,521,0
22,56,341,73,54,46,7,521,0
22,57,329,76,57,49,10,521,0
22,58,318,75,65,53,10,521,0
22,59,305,79,67,57,13,521,0
22,60,299,75,76,58,13,521,0
22,61,286,80,81,58,16,521,0
22,62,273,82,88,60,18,521,0
22,63,263,84,95,58,21,521,0
22,64,251,85,101,63,21,521,0
22,65,239,83,115,61,23,521,0
22,66,232,83,123,58,25,521,0
22,67,223,81,127,65,25,521,0
22,68,216,72,139,66,28,521,0
22,69,206,69,152,65,29,521,0
22,70,195,65,160,70,31,521,0
22,71,190,63,171,66,31,521,0
22,72,185,57,181,64,34,521,0
22,73,183,49,187,65,37,521,0
22,74,180,42,196,63,40,521,0
22,75,172,42,202,64,41,521,0
22,76,167,37,212,63,42,521,0
22,77,164,35,222,58,42,521,0
22,78,157,36,228,55,45,521,0
22,79,150,39,240,45,47,521,0
22,80,145,40,245,43,48,521,0
22,81,142,34,253,43,49,521,0
22,82,139,28,261,43,50,521,0
22,83,135,30,263,42,51,521,0
22,84,129,31,265,44,52,521,0
22,85,128,31,270,40,52,521,0
22,86,125,29,275,39,53,521,0
22,87,124,25,280,37,55,521,0
22,88,123,23,285,35,55,521,0
22,89,119,22,288,36,56,521,0
22,90,117,19,295,32,58,521,0
22,91,117,16,299,30,59,521,0
22,92,116,15,305,25,60,521,0
22,93,114,13,313,19,62,521,0
22,94,112,13,315,19,62,521,0
22,95,110,13,318,18,62,521,0
22,96,109,14,321,15,62,521,0
22,97,108,14,325,12,62,521,0
22,98,108,14,330,7,62,521,0
22,99,108,10,331,8,64,521,0
22,100,106,8,333,8,66,521,0
22,101,105,8,334,8,66,521,0
22,102,105,7,334,7,68,521,0
22,103,105,6,335,7,68,521,0
22,104,105,4,337,7,68,521,0
22,105,105,3,338,7,68,521,0
22,106,105,3,340,5,68,521,0
22,107,105,3,340,5,68,521,0
22,108,105,2,341,5,68,521,0
22,109,105,2,342,4,68,521,0
22,110,105,1,345,2,68,521,0
22,111,105,1,346,1,68,521,0
22,112,105,0,347,1,68,521,0
22,113,105,0,348,0,68,521,0
22,114,105,0,348,0,68,521,0
22,115,105,0,348,0,68,521,0
22,116,105,0,348,0,68,521,0
22,117,105,0,348,0,68,521,0
22,118,105,0,348,0,68,521,0
22,119,105,0,348,0,68,521,0
22,120,105,0,348,0,68,521,0
22,121,105,0,348,0,68,521,0
22,122,105,0,348,0,68,521,0
22,123,105,0,348,0,68,521,0
22,124,105,0,348,0,68,521,0
22,125,105,0,348,0,68,521,0
22,126,105,0,348,0,68,521,0
22,127,105,0,348,0,68,521,0
22,128,105,0,348,0,68,521,0
22,129,105,0,348,0,68,521,0
22,130,105,0,348,0,68,521,0
22,131,105,0,348,0,68,521,0
22,132,105,0,348,0,68,521,0
22,133,105,0,348,0,68,521,0
22,134,105,0,348,0,68,521,0
22,135,105,0,348,0,68,521,0
22,136,105,0,348,0,68,521,0
22,137,105,0,348,0,68,521,0
22,138,105,0,348,0,68,521,0
22,139,105,0,348,0,68,521,0
22,140,105,0,348,0,68,521,0
22,141,105,0,348,0,68,521,0
22,142,105,0,348,0,68,521,0
22,143,105,0,348,0,68,521,0
22,144,105,0,348,0,68,521,0
22,145,105,0,348,0,68,521,0
22,146,105,0,348,0,68,521,0
22,147,105,0,348,0,68,521,0
22,148,105,0,348,0,68,521,0
22,149,105,0,348,0,68,521,0
23,0,521,0,0,0,0,521,0
23,1,521,0,0,0,0,521,0
23,2,521,0,0,0,0,521,0
23,3,521,0,0,0,0,521,0
23,4,521,0,0,0,0,521,0
23,5,521,0,0,0,0,521,0
23,6,521,0,0,0,0,521,0
23,7,521,0,0,0,0,521,0
23,8,521,0,0,0,0,521,0
23,9,521,0,0,0,0,521,0
23,10,521,0,0,0,0,521,0
23,11,521,0,0,0,0,521,0
23,12,521,0,0,0,0,521,0
23,13,521,0,0,0,0,521,0
23,14,521,0,0,0,0,521,0
23,15,521,0,0,0,0,521,0
23,16,521,0,0,0,0,521,0
23,17,520,1,0,0,0,521,0
23,18,520,1,0,0,0,521,0
23,19,520,1,0,0,0,521,0
23,20,520,1,0,0,0,521,0
23,21,520,1,0,0,0,521,0
23,22,520,1,0,0,0,521,0
23,23,520,1,0,0,0,521,0
23,24,520,1,0,0,0,521,0
23,25,520,0,1,0,0,521,0
23,26,518,2,1,0,0,521,0
23,27,516,4,1,0,0,521,0
23,28,516,4,1,0,0,521,0
23,29,514,6,1,0,0,521,0
23,30,513,6,1,1,0,521,0
23,31,512,6,1,2,0,521,0
23,32,509,8,1,3,0,521,0
23,33,505,11,1,4,0,521,0
23,34,502,14,1,4,0,521,0
23,35,500,15,1,5,0,521,0
23,36,497,16,1,7,0,521,0
23,37,490,22,1,8,0,521,0
23,38,488,24,1,8,0,521,0
23,39,486,24,3,8,0,521,0
23,40,480,26,5,10,0,521,0
23,41,475,25,6,15,0,521,0
23,42,468,29,7,17,0,521,0
23,43,461,33,8,17,2,521,0
23,44,453,39,10,17,2,521,0
23,45,448,38,13,20,2,521,0
23,46,441,45,13,20,2,521,0
23,47,435,41,15,28,2,521,0
23,48,424,50,15,29,3,521,0
23,49,414,55,19,30,3,521,0
23,50,404,60,22,31,4,521,0
23,51,392,67,26,31,5,521,0
23,52,381,63,34,36,7,521,0
23,53,377,61,37,39,7,521,0
23,54,365,59,42,48,7,521,0
23,55,350,68,49,46,8,521,0
23,56,339,71,57,46,8,521,0
23,57,327,79,61,46,8,521,0
23,58,316,81,66,49,9,521,0
23,59,303,86,71,52,9,521,0
23,60,297,85,74,55,10,521,0
23,61,283,82,89,56,11,521,0
23,62,269,86,94,61,11,521,0
23,63,259,81,103,67,11,521,0
23,64,247,83,114,64,13,521,0
23,65,235,78,128,66,14,521,0
23,66,228,75,134,70,14,521,0
23,67,219,78,142,68,14,521,0
23,68,212,72,149,71,17,521,0
23,69,202,71,156,75,17,521,0
23,70,191,75,170,66,19,521,0
23,71,186,66,177,69,23,521,0
23,72,181,63,186,68,23,521,0
23,73,179,55,194,67,26,521,0
23,74,176,49,205,64,27,521,0
23,75,168,48,213,63,29,521,0
23,76,163,45,224,58,31,521,0
23,77,160,39,232,58,32,521,0
23,78,153,42,239,52,35,521,0
23,79,146,43,243,51,38,521,0
23,80,141,38,251,49,42,521,0
23,81,138,34,261,46,42,521,0
23,82,135,33,273,36,44,521,0
23,83,131,33,279,34,44,521,0
23,84,125,33,285,34,44,521,0
23,85,124,31,290,32,44,521,0
23,86,121,31,292,33,44,521,0
23,87,120,26,300,29,46,521,0
23,88,119,21,306,28,47,521,0
23,89,115,19,310,30,47,521,0
23,90,113,18,314,28,48,521,0
23,91,113,15,315,29,49,521,0
23,92,112,15,318,27,49,521,0
23,93,110,15,321,25,50,521,0
23,94,108,14,328,21,50,521,0
23,95,106,14,330,21,50,521,0
23,96,105,13,338,14,51,521,0
23,97,104,12,343,11,51,521,0
23,98,104,11,343,11,52,521,0
23,99,104,6,346,13,52,521,0
23,100,102,8,348,11,52,521,0
23,101,101,7,351,10,52,521,0
23,102,101,5,351,11,53,521,0
23,103,101,5,353,8,54,521,0
23,104,101,4,354,7,55,521,0
23,105,101,2,355,8,55,521,0
23,106,101,2,356,7,55,521,0
23,107,101,1,358,6,55,521,0
23,108,101,1,358,6,55,521,0
23,109,101,1,358,6,55,521,0
23,110,101,1,359,4,56,521,0
23,111,101,0,360,4,56,521,0
23,112,101,0,360,4,56,521,0
23,113,101,0,362,2,56,521,0
23,114,101,0,363,1,56,521,0
23,115,101,0,363,1,56,521,0
23,116,101,0,363,0,57,521,0
23,117,101,0,363,0,57,521,0
23,118,101,0,363,0,57,521,0
23,119,101,0,363,0,57,521,0
23,120,101,0,363,0,57,521,0
23,121,101,0,363,0,57,521,0
23,122,101,0,363,0,57,521,0
23,123,101,0,363,0,57,521,0
23,124,101,0,363,0,57,521,0
23,125,101,0,363,0,57,521,0
23,126,101,0,363,0,57,521,0
23,127,101,0,363,0,57,521,0
23,128,101,0,363,0,57,521,0
23,129,101,0,363,0,57,521,0
23,130,101,0,363,0,57,521,0
23,131,101,0,363,0,57,521,0
23,132,101,0,363,0,57,521,0
23,133,101,0,363,0,57,521,0
23,134,101,0,363,0,57,521,0
23,135,101,0,363,0,57,521,0
23,136,101,0,363,0,57,521,0
23,137,101,0,363,0,57,521,0
23,138,101,0,363,0,57,521,0
23,139,101,0,363,0,57,521,0
23,140,101,0,363,0,57,521,0
23,141,101,0,363,0,57,521,0
23,142,101,0,363,0,57,521,0
23,143,101,0,363,0,57,521,0
23,144,101,0,363,0,57,521,0
23,145,101,0,363,0,57,521,0
23,146,101,0,363,0,57,521,0
23,147,101,0,363,0,57,521,0
23,148,101,0,363,0,57,521,0
23,149,101,0,363,0,57,521,0
24,0,521,0,0,0,0,521,0
24,1,521,0,0,0,0,521,0
24,2,521,0,0,0,0,521,0
24,3,521,0,0,0,0,521,0
24,4,521,0,0,0,0,521,0
24,5,521,0,0,0,0,521,0
24,6,521,0,0,0,0,521,0
24,7,521,0,0,0,0,521,0
24,8,521,0,0,0,0,521,0
24,9,521,0,0,0,0,521,0
24,10,521,0,0,0,0,521,0
24,11,521,0,0,0,0,521,0
24,12,521,0,0,0,0,521,0
24,13,521,0,0,0,0,521,0
24,14,521,0,0,0,0,521,0
24,15,521,0,0,0,0,521,0
24,16,521,0,0,0,0,521,0
24,17,520,1,0,0,0,521,0
24,18,520,1,0,0,0,521,0
24,19,520,1,0,0,0,521,0
24,20,520,1,0,0,0,521,0
24,21,520,1,0,0,0,521,0
24,22,520,1,0,0,0,521,0
24,23,520,1,0,0,0,521,0
24,24,520,1,0,0,0,521,0
24,25,520,1,0,0,0,521,0
24,26,518,3,0,0,0,521,0
24,27,516,4,1,0,0,521,0
24,28,516,4,1,0,0,521,0
24,29,514,5,1,1,0,521,0
24,30,513,6,1,1,0,521,0
24,31,512,6,1,2,0,521,0
24,32,509,7,1,4,0,521,0
24,33,506,9,1,5,0,521,0
24,34,503,11,1,6,0,521,0
24,35,501,13,1,6,0,521,0
24,36,498,16,1,6,0,521,0
24,37,491,21,1,8,0,521,0
24,38,489,22,1,9,0,521,0
24,39,487,23,1,10,0,521,0
24,40,481,28,1,11,0,521,0
24,41,477,28,5,11,0,521,0
24,42,470,33,6,11,1,521,0
24,43,463,35,7,14,2,521,0
24,44,456,37,8,18,2,521,0
24,45,452,36,10,20,3,521,0
24,46,445,40,10,23,3,521,0
24,47,439,40,13,26,3,521,0
24,48,428,43,16,31,3,521,0
24,49,419,47,21,31,3,521,0
24,50,409,52,25,31,4,521,0
24,51,397,58,29,32,5,521,0
24,52,386,66,31,33,5,521,0
24,53,382,62,37,34,6,521,0
24,54,370,67,40,37,7,521,0
24,55,355,76,43,38,9,521,0
24,56,345,74,50,43,9,521,0
24,57,335,77,54,45,10,521,0
24,58,324,84,58,44,11,521,0
24,59,311,89,62,48,11,521,0
24,60,305,86,67,51,12,521,0
24,61,292,81,81,55,12,521,0
24,62,280,86,87,56,12,521,0
24,63,270,79,102,56,14,521,0
24,64,258,76,112,58,17,521,0
24,65,246,82,118,57,18,521,0
24,66,239,74,130,59,19,521,0
24,67,231,72,135,64,19,521,0
24,68,224,70,140,66,21,521,0
24,69,214,67,148,70,22,521,0
24,70,203,69,159,68,22,521,0
24,71,198,66,166,67,24,521,0
24,72,194,56,177,67,27,521,0
24,73,192,48,184,66,31,521,0
24,74,189,44,193,63,32,521,0
24,75,181,43,202,61,34,521,0
24,76,176,41,212,56,36,521,0
24,77,173,40,223,47,38,521,0
24,78,166,39,234,44,38,521,0
24,79,159,38,240,45,39,521,0
24,80,154,36,247,44,40,521,0
24,81,151,34,252,43,41,521,0
24,82,148,34,257,41,41,521,0
24,83,144,30,267,39,41,521,0
24,84,138,31,268,42,42,521,0
24,85,137,30,275,36,43,521,0
24,86,134,31,281,32,43,521,0
24,87,133,29,285,28,46,521,0
24,88,132,25,289,29,46,521,0
24,89,128,26,293,27,47,521,0
24,90,126,24,300,23,48,521,0
24,91,126,18,303,25,49,521,0
24,92,125,17,307,22,50,521,0
24,93,123,14,314,20,50,521,0
24,94,121,13,318,19,50,521,0
24,95,119,13,321,18,50,521,0
24,96,118,13,321,17,52,521,0
24,97,118,12,327,11,53,521,0
24,98,118,12,329,8,54,521,0
24,99,118,9,330,9,55,521,0
24,100,116,8,331,11,55,521,0
24,101,115,7,333,11,55,521,0
24,102,115,5,337,9,55,521,0
24,103,115,5,337,9,55,521,0
24,104,115,4,338,8,56,521,0
24,105,115,2,341,7,56,521,0
24,106,115,1,341,8,56,521,0
24,107,115,1,343,5,57,521,0
24,108,115,0,344,4,58,521,0
24,109,115,0,344,4,58,521,0
24,110,115,0,344,4,58,521,0
24,111,115,0,345,3,58,521,0
24,112,115,0,346,2,58,521,0
24,113,115,0,347,1,58,521,0
24,114,115,0,347,1,58,521,0
24,115,115,0,348,0,58,521,0
24,116,115,0,348,0,58,521,0
24,117,115,0,348,0,58,521,0
24,118,115,0,348,0,58,521,0
24,119,115,0,348,0,58,521,0
24,120,115,0,348,0,58,521,0
24,121,115,0,348,0,58,521,0
24,122,115,0,348,0,58,521,0
24,123,115,0,348,0,58,521,0
24,124,115,0,348,0,58,521,0
24,125,115,0,348,0,58,521,0
24,126,115,0,348,0,58,521,0
24,127,115,0,348,0,58,521,0
24,128,115,0,348,0,58,521,0
24,129,115,0,348,0,58,521,0
24,130,115,0,348,0,58,521,0
24,131,115,0,348,0,58,521,0
24,132,115,0,348,0,58,521,0
24,133,115,0,348,0,58,521,0
24,134,115,0,348,0,58,521,0
24,135,115,0,348,0,58,521,0
24,136,115,0,348,0,58,521,0
24,137,115,0,348,0,58,521,0
24,138,115,0,348,0,58,521,0
24,139,115,0,348,0,58,521,0
24,140,115,0,348,0,58,521,0
24,141,115,0,348,0,58,521,0
24,142,115,0,348,0,58,521,0
24,143,115,0,348,0,58,521,0
24,144,115,0,348,0,58,521,0
24,145,115,0,348,0,58,521,0
24,146,115,0,348,0,58,521,0
24,147,115,0,348,0,58,521,0
24,148,115,0,348,0,58,521,0
24,149,115,0,348,0,58,521,0
25,0,521,0,0,0,0,521,0
25,1,521,0,0,0,0,521,0
25,2,521,0,0,0,0,521,0
25,3,521,0,0,0,0,521,0
25,4,521,0,0,0,0,521,0
25,5,521,0,0,0,0,521,0
25,6,521,0,0,0,0,521,0
25,7,521,0,0,0,0,521,0
25,8,521,0,0,0,0,521,0
25,9,521,0,0,0,0,521,0
25,10,521,0,0,0,0,521,0
25,11,521,0,0,0,0,521,0
25,12,521,0,0,0,0,521,0
25,13,521,0,0,0,0,521,0
25,14,521,0,0,0,0,521,0
25,15,521,0,0,0,0,521,0
25,16,521,0,0,0,0,521,0
25,17,520,1,0,0,0,521,0
25,18,520,1,0,0,0,521,0
25,19,520,1,0,0,0,521,0
25,20,520,1,0,0,0,521,0
25,21,520,1,0,0,0,521,0
25,22,520,1,0,0,0,521,0
25,23,520,1,0,0,0,521,0
25,24,520,1,0,0,0,521,0
25,25,520,1,0,0,0,521,0
25,26,518,3,0,0,0,521,0
25,27,516,4,0,0,1,521,0
25,28,516,4,0,0,1,521,0
25,29,514,6,0,0,1,521,0
25,30,513,6,0,1,1,521,0
25,31,512,7,0,1,1,521,0
25,32,509,8,0,3,1,521,0
25,33,505,12,0,3,1,521,0
25,34,502,14,1,3,1,521,0
25,35,500,13,1,6,1,521,0
25,36,497,15,1,7,1,521,0
